ID,cluster,Kernel_Density_TWA,Slope,Min_Distance_to_Location_Chain,Travel_to_Enjoyment,Travel_to_Pathology,AIC,group
6fyavs0r,4,-0.183663918,2.332760002,-0.490610903,-0.476022229,-0.207831702,0.227106918,online_300
6fyavs0r,3,0.309862294,-0.124663202,-0.492387933,-0.247087226,-0.114317042,0.980903337,online_300
6fyavs0r,3,1.70606793,0.293022609,-0.001061246,-0.724996794,-0.084434704,0.088279006,online_300
6fyavs0r,3,-0.670404803,-0.76930104,-0.017722449,-1.002463212,-0.122140702,-0.678763064,online_300
6fyavs0r,2,-0.670404803,-0.76122042,-0.264747603,0.064400039,-0.308446606,0.6848009,online_300
6fyavs0r,1,-0.670404803,-0.783711133,1.80010111,-0.247810609,-0.300309379,-0.130447342,online_300
6fyavs0r,1,-0.670404803,-0.782960771,2.11327289,-0.161882641,-0.284476704,0.002270393,online_300
6fyavs0r,2,-0.66982091,-0.093803024,-0.477246884,-0.020642067,-0.317707891,-0.037209919,online_300
6fyavs0r,3,-0.070466091,-0.03491201,-0.48942417,-0.701042302,-0.126403693,0.424308,online_300
6fyavs0r,4,0.968831071,2.343080024,-0.00112223,-0.003029121,-0.084017003,0.347080669,online_300
6fyavs0r,2,-0.173019641,-0.188074186,-0.49232739,-0.102616019,-0.392473809,0.007067714,online_300
6fyavs0r,4,0.088264004,1.168496349,-0.489019077,-0.19266673,-0.131778061,0.707090674,online_300
6fyavs0r,2,1.018328744,-0.476127027,-0.497161148,-0.139313072,-0.194403694,0.489677194,online_300
6fyavs0r,1,-0.670404803,-0.781190807,1.987206034,-0.004716812,-0.289077317,0.43060008,online_300
6klo2k2d,2,-0.670404803,-0.744420038,-0.384648063,1.906080412,0.438740073,-1.073703402,online_300
6klo2k2d,2,-0.069803328,-0.604000717,-0.472004084,0.20181074,0.96733,-0.714228433,online_300
6klo2k2d,2,0.860081841,-0.306126412,-0.4897379,1.861469781,0.407301762,-0.396064106,online_300
6klo2k2d,2,-0.018030101,0.08948813,-0.497689034,0.44126843,0.921910094,1.1431693,online_300
6klo2k2d,2,1.399398242,-0.248969304,-0.001709931,2.08168487,0.030881323,-0.23816421,online_300
6klo2k2d,1,-0.670404803,-0.783831113,1.761404418,2.089006113,0.706478227,-2.807681927,online_300
6klo2k2d,1,-0.670404803,-0.781818119,1.710248744,1.902300942,0.41321343,0.421877484,online_300
6klo2k2d,2,-0.069997192,-0.406199684,-0.499714094,0.919426002,0.093099096,-0.644911702,online_300
6klo2k2d,2,1.00160364,0.963361466,-0.49398039,0.23888133,0.81720307,-0.22711006,online_300
6klo2k2d,2,1.111040604,0.100781063,-0.490776182,1.830091437,0.468060697,0.449309076,online_300
6klo2k2d,2,0.071399801,-0.27608161,-0.48984072,0.903430712,0.84032101,-0.002970074,online_300
6klo2k2d,1,-0.670404803,-0.783006929,1.943020722,0.729426077,0.079378986,-0.204420737,online_300
6klo2k2d,2,-0.670404803,-0.706639006,-0.22116294,0.407067902,0.999293107,0.232306116,online_300
6klo2k2d,2,0.119422488,0.307770742,-0.493618916,2.004007708,0.428978401,0.062279989,online_300
6klo2k2d,2,-0.190986993,-0.419078224,-0.48030066,1.603704063,0.78611,-0.264880649,online_300
6klo2k2d,2,-0.372468767,-0.032810037,-0.487921043,0.669403808,0.80277,0.402963236,online_300
6klo2k2d,2,-0.3129621,-0.608007902,-0.474607741,0.801417202,0.882998876,0.6900184,online_300
6klo2k2d,4,2.600031404,2.812179491,-0.499448793,0.267930102,0.827392149,0.648490076,online_300
6klo2k2d,2,-0.63233663,0.700793769,-0.480920284,1.88991373,0.683341023,0.982101682,online_300
6klo2k2d,2,-0.170892029,0.740979112,-0.481003087,0.881127001,0.74990618,1.390420829,online_300
6klo2k2d,2,-0.670404803,-0.609720364,-0.412174863,1.930234234,0.763913002,0.098084996,online_300
78yh7yhr,2,-0.669008899,-0.626309428,-0.46616289,1.410442333,0.401131821,-0.683270082,online_300
78yh7yhr,2,0.266363761,0.4600079,-0.480484432,0.421060762,0.003974833,0.47944991,online_300
78yh7yhr,1,-0.670404803,-0.782994392,1.684119344,1.087336714,0.118216028,-0.810647236,online_300
78yh7yhr,1,-0.670404803,-0.78342017,2.320027149,0.621069334,0.230722002,-0.160697788,online_300
78yh7yhr,2,0.096980649,-0.163804124,-0.49220463,0.733360601,0.28667024,0.272918244,online_300
78yh7yhr,1,-0.670404803,-0.783268907,2.274334764,0.401077663,0.198623242,0.421192099,online_300
78yh7yhr,2,0.048087367,0.310199282,-0.49493931,1.311640278,0.183770276,-0.729830041,online_300
78yh7yhr,2,0.001193806,0.630967464,-0.494092692,0.26036209,0.478180306,0.38604277,online_300
78yh7yhr,4,3.493620603,2.213129921,-0.49700707,0.274107,0.07706898,-0.277092793,online_300
78yh7yhr,2,-0.160008762,-0.34234449,-0.488206079,0.976123804,0.26082119,0.209989837,online_300
78yh7yhr,2,-0.428362817,-0.226089897,-0.48800977,1.404446303,0.038168663,-0.933720363,online_300
78yh7yhr,1,-0.670404803,-0.784013619,2.120633912,0.02302006,0.222127809,-1.030624024,online_300
78yh7yhr,2,-0.669934613,-0.001034848,-0.4836806,1.602631331,0.20698807,-0.14430003,online_300
78yh7yhr,4,1.78742604,2.077603024,-0.497400419,0.468909911,0.007608334,-1.21149707,online_300
78yh7yhr,4,-0.363294372,2.407843002,-0.497301609,0.274104949,0.27789279,-0.871830717,online_300
78yh7yhr,2,0.040204498,-0.431469686,-0.49623807,1.080163826,0.229183921,0.080486124,online_300
78yh7yhr,2,0.229923144,0.49990603,-0.490976687,0.902173962,0.390110867,0.003301431,online_300
78yh7yhr,1,-0.670404803,-0.783380003,2.473783009,1.041422003,0.296684014,0.249007828,online_300
78yh7yhr,2,-0.001018461,-0.362139169,-0.497319047,1.013984612,0.216469499,-0.697481012,online_300
78yh7yhr,2,0.20032832,-0.033670812,-0.476624063,1.042611402,0.22007623,0.74730319,online_300
78yh7yhr,2,-0.404701746,-0.110073444,-0.496779998,0.028199964,0.167408616,-0.68039467,online_300
7aodgjt1,1,-0.670404803,-0.780628696,1.609671249,-0.064006149,-1.693849648,-0.304019826,online_300
7aodgjt1,2,0.401071061,-0.144289488,-0.494937408,0.49813617,-1.726499264,-0.76041129,online_300
7aodgjt1,1,-0.670404803,-0.784414973,1.692011906,0.08862609,-1.690232741,-0.296101484,online_300
7aodgjt1,1,-0.670404803,-0.782800667,1.790296903,0.410768794,-1.69746731,-0.239716372,online_300
7aodgjt1,3,0.082288119,0.048268492,-0.002770179,-0.761806182,-1.740088273,-0.467160992,online_300
7aodgjt1,2,-0.327860337,-0.208422766,-0.494611729,0.414660406,-1.686704624,0.904488848,online_300
7aodgjt1,2,-0.670404803,-0.772942614,0.107208403,0.27866621,-1.683320801,-0.068646113,online_300
7aodgjt1,2,0.109477422,-0.111086206,-0.486699984,0.194802689,-1.712022203,1.08193727,online_300
7aodgjt1,4,-0.069017413,1.177067626,-0.499301071,-0.683781907,-1.693884683,-0.248330984,online_300
7aodgjt1,4,0.198768197,2.271721288,-0.489226043,-0.900931068,-1.723270674,0.908331746,online_300
7aodgjt1,2,-0.430146104,-0.401117002,-0.473490206,0.022307434,-1.687210663,0.066334902,online_300
7aodgjt1,2,0.92990306,-0.028736973,-0.4993923,0.730013918,-1.732771429,-1.101198268,online_300
7aodgjt1,4,0.343672799,2.382680186,-0.000809789,-0.100330109,-1.743012409,0.272704946,online_300
7aodgjt1,2,-0.60673411,-0.018404171,-0.479314091,0.666668779,-1.696079406,0.763763437,online_300
7aodgjt1,1,-0.670404803,-0.781687601,1.791660929,0.090162824,-1.718609209,0.189708291,online_300
7aodgjt1,2,1.12098121,0.84441081,-0.49708714,0.078406366,-1.713774734,0.02877901,online_300
7aodgjt1,3,0.306377766,0.00401004,-0.494969846,-0.041116838,-1.721886619,1.17870403,online_300
7aodgjt1,2,-0.669089006,-0.090100618,-0.472002194,0.287094117,-1.684027038,-0.14708611,online_300
7aodgjt1,3,-0.074803332,-0.481332762,-0.49400491,-0.804681181,-1.696208202,0.362696119,online_300
7aodgjt1,4,1.680604444,2.707288973,-0.499302667,0.26040634,-1.746264742,-0.709444164,online_300
7aodgjt1,2,-0.667621097,-0.446443806,-0.487010073,0.780221909,-1.737071116,-0.294980869,online_300
7fnulp40,2,0.060047029,-0.620901009,-0.470748829,0.306046336,-1.728080071,0.011614034,online_300
7fnulp40,2,1.23001892,-0.131978606,-0.498009179,0.71697829,-1.728099829,-0.103009829,online_300
7fnulp40,2,-0.364166004,-0.03904132,-0.491784983,0.102404863,-1.697408088,0.808067248,online_300
7fnulp40,2,-0.468243318,-0.089137804,-0.496834784,0.629699239,-1.736860887,-0.803394299,online_300
7fnulp40,2,-0.670404803,-0.666261461,-0.421797087,0.122146007,-1.741797886,-0.744770976,online_300
7fnulp40,2,0.414004672,-0.23962162,-0.000234828,0.643030324,-1.683422273,-0.463281783,online_300
7fnulp40,2,-0.670404803,-0.730008962,-0.321208789,0.739008276,-1.72102832,0.24007618,online_300
7fnulp40,2,0.94068846,0.001618206,-0.492079461,0.698700409,-1.720399931,0.678382987,online_300
7fnulp40,2,0.634014446,-0.368370376,-0.486860324,0.679397486,-1.717866833,0.012603496,online_300
7fnulp40,2,2.763802339,1.049930799,-0.497202203,0.640649238,-1.718492834,1.163064602,online_300
7fnulp40,2,2.001633103,0.708311001,-0.000771174,0.069970809,-1.732613482,-1.061416602,online_300
7fnulp40,2,0.080462087,-0.361209248,-0.497813323,0.019981272,-1.736982418,0.072378388,online_300
7fnulp40,2,-0.09360766,-0.428260634,-0.490990204,0.634306266,-1.726381,0.170602866,online_300
7fnulp40,2,-0.670404803,-0.633170031,-0.461809628,0.421449,-1.72029476,-0.11693617,online_300
7fnulp40,2,1.242306417,0.491270926,-0.00172046,0.44806871,-1.718871438,0.308022034,online_300
7fnulp40,2,0.108482328,-0.470464207,-0.48407807,-0.102898672,-1.734377809,-0.008910007,online_300
7fnulp40,1,-0.670404803,-0.78117113,2.1871618,0.707617114,-1.72890479,0.362023641,online_300
7fnulp40,3,-0.670404803,-0.692030124,-0.402927104,-0.610042064,-1.72938048,0.076263404,online_300
7fnulp40,4,0.063322098,2.310378317,-0.493707862,0.180804129,-1.70974968,-0.204430067,online_300
7fnulp40,2,1.074902013,-0.431066397,-0.493147419,0.40480602,-1.682864389,-0.412618724,online_300
7fnulp40,2,-0.633190717,-0.461217843,-0.486002077,0.173970369,-1.699924077,0.329803073,online_300
7jwsp4mh,2,-0.228070701,0.021009783,-0.490943649,1.392007086,1.102317663,-0.227233097,online_300
7jwsp4mh,1,-0.670404803,-0.781887997,1.692028096,1.633017016,1.121404292,0.198098448,online_300
7jwsp4mh,4,1.094949026,1.990118321,-0.499710679,1.493003164,1.130394401,-0.474421114,online_300
7jwsp4mh,2,1.104402776,0.14941093,-0.494314807,1.040314706,1.12306308,0.640001298,online_300
7jwsp4mh,1,-0.670404803,-0.78294006,1.70980842,0.30643886,1.148630732,-0.617874762,online_300
7jwsp4mh,1,-0.670404803,-0.782481034,2.227068192,1.101048973,1.17040708,-0.349078146,online_300
7jwsp4mh,1,-0.670404803,-0.782104134,1.608336096,1.401368949,1.129213001,0.64064929,online_300
7jwsp4mh,2,-0.008340002,-0.470190763,-0.494480208,0.83731716,1.103824766,-0.169641622,online_300
7jwsp4mh,1,-0.670404803,-0.784060828,2.499779313,1.367194204,1.130871739,0.032327069,online_300
7jwsp4mh,2,-0.670404803,-0.429370434,-0.47478307,0.093494646,1.166778993,-0.63037809,online_300
7jwsp4mh,1,-0.670404803,-0.782900999,1.81884749,1.443674018,1.10204127,-0.104289186,online_300
7jwsp4mh,2,-0.084900604,-0.409468018,-0.490606318,1.36018092,1.167348067,0.386229608,online_300
7jwsp4mh,1,-0.670404803,-0.782388913,2.130917223,1.203099711,1.1744277,0.731709071,online_300
7jwsp4mh,2,1.048142811,-0.048309267,-0.492092682,1.096133181,1.14064081,-0.120827367,online_300
7jwsp4mh,2,-0.670404803,-0.610261742,-0.467846444,0.87841841,1.18063483,-1.373344404,online_300
7jwsp4mh,2,-0.670404803,-0.703211923,-0.397328431,1.103940476,1.172143768,-0.094860094,online_300
7jwsp4mh,1,-0.670404803,-0.784682692,1.761299806,0.06037914,1.186668203,-1.476014632,online_300
7jwsp4mh,2,-0.670404803,-0.439120321,-0.4040922,1.390396436,1.102749437,-0.683739779,online_300
7jwsp4mh,2,-0.670404803,-0.646726074,-0.430878004,1.772149477,1.123830627,0.43460132,online_300
7jwsp4mh,2,-0.670404803,-0.70704043,-0.408067221,1.020478618,1.138309039,-0.99301127,online_300
7jwsp4mh,2,-0.670404803,-0.640420901,-0.427843884,1.722948473,1.111314644,-0.101889107,online_300
7n8tzxg8,2,1.09719474,-0.228039814,-0.001423049,0.19307902,0.064269779,-0.48840004,online_300
7n8tzxg8,2,0.064147397,0.336983061,-0.49688613,0.10144883,0.961129988,0.023019077,online_300
7n8tzxg8,2,0.26923076,0.0307978,-0.490642222,-0.00883698,0.908300732,1.243670979,online_300
7n8tzxg8,2,-0.61866933,-0.376787627,-0.489802087,-0.146370019,0.696079407,0.671947037,online_300
7n8tzxg8,2,-0.097284762,-0.320963207,-0.488160181,0.332003779,0.917912997,-0.04469286,online_300
7n8tzxg8,2,-0.670404803,-0.601791881,-0.417377497,0.021347086,0.676201397,-0.643208069,online_300
7n8tzxg8,1,-0.670404803,-0.782902147,2.0741294,0.44880373,0.77423617,0.488649107,online_300
7n8tzxg8,1,-0.670404803,-0.781023073,1.860238462,0.219000706,0.976869749,-0.033903792,online_300
7n8tzxg8,2,-0.642007,-0.008767087,-0.484832042,0.032108286,0.60137867,0.474862249,online_300
7n8tzxg8,2,-0.670404803,-0.680907412,-0.402879364,0.202402042,0.923160036,0.80466244,online_300
7n8tzxg8,2,-0.670404802,-0.009268894,-0.47391613,0.14493146,0.60807137,0.209991219,online_300
7n8tzxg8,2,-0.000289906,-0.487603921,-0.488947242,0.429698846,1.070829047,0.08402817,online_300
7n8tzxg8,2,0.730029043,0.109940222,-0.496000072,0.388091806,0.606449362,-0.634131427,online_300
7n8tzxg8,2,1.010316609,-0.384873383,-0.491739669,0.390011798,0.600443999,-0.608894931,online_300
7n8tzxg8,2,0.760672037,0.620689407,-0.0006686,0.716669067,0.946337096,-0.201014967,online_300
7n8tzxg8,2,-0.64020026,-0.47003474,-0.480619832,0.00418389,1.081647321,0.379903647,online_300
7n8tzxg8,2,0.076460402,0.027286461,-0.499010763,0.871870972,0.839038707,-0.029301703,online_300
7n8tzxg8,4,0.671307499,2.266070719,-0.499873807,0.616887219,0.968130173,-0.941927012,online_300
7n8tzxg8,2,0.110361188,-0.17969224,-0.000031909,0.234607806,0.088030003,0.207794499,online_300
7n8tzxg8,2,-0.670404803,-0.706393219,-0.431109201,0.16628488,0.778886631,0.000898446,online_300
7n8tzxg8,2,-0.038263241,-0.121648099,-0.496849267,1.048649081,0.977192193,-0.627712974,online_300
7o4pv08v,4,0.780883867,1.977472338,-0.49673023,-0.029000668,-0.140496943,0.380738477,online_300
7o4pv08v,2,1.090171367,0.011690291,-0.499943629,1.06210074,-0.10008062,0.009180276,online_300
7o4pv08v,4,-0.07001677,2.20831843,-0.49690083,1.139989018,-0.234009771,-0.896082322,online_300
7o4pv08v,4,3.210443296,2.301070472,-0.001016669,0.081496397,-0.14104009,0.463648874,online_300
7o4pv08v,4,1.468010662,2.1101078,-0.000090127,0.707130708,-0.207028314,0.040438461,online_300
7o4pv08v,4,1.626240012,2.296802601,-0.497368923,-0.191101064,-0.039317921,-0.077707432,online_300
7o4pv08v,1,-0.670404803,-0.783310922,2.423982192,0.001004291,0.120139703,-1.603018309,online_300
7o4pv08v,2,0.639163004,-0.104873203,-0.499009428,0.310072926,-0.001106788,1.127148604,online_300
7o4pv08v,2,-0.670404803,-0.069320863,-0.442774491,1.149681873,0.049004862,-0.017406643,online_300
7o4pv08v,1,-0.670404803,-0.784876132,2.699201832,0.200666616,-0.182046326,0.639968142,online_300
7o4pv08v,1,-0.670404803,-0.783087664,1.677109849,1.600132742,-0.139722816,0.468078098,online_300
7o4pv08v,3,-0.670404803,-0.706916248,-0.27979472,-0.16963727,-0.199304207,0.760084741,online_300
7o4pv08v,4,1.888330737,1.846001008,-0.490002471,1.473088766,-0.103220143,0.368066208,online_300
7o4pv08v,2,0.66740292,0.980707482,-0.493002673,1.346693142,-0.063808097,0.089788288,online_300
7o4pv08v,3,-0.670404803,-0.693494892,-0.407018781,-0.037120297,0.00430991,-0.648966103,online_300
7o4pv08v,1,-0.670404803,-0.782609994,1.960142403,0.408263246,-0.24383474,1.200093334,online_300
7o4pv08v,2,2.246869437,-0.141882392,-0.002106114,0.307286244,-0.160913808,-1.869849469,online_300
7o4pv08v,2,2.48146732,0.92717107,-0.001008006,0.60106766,-0.091088762,-0.073294649,online_300
7o4pv08v,1,-0.670404803,-0.781848961,1.64041109,-0.048779713,-0.222797028,-0.372008004,online_300
7o4pv08v,2,-0.360060783,-0.134729102,-0.496687423,0.632288909,-0.1430302,0.091741911,online_300
7o4pv08v,3,-0.163316807,-0.090332993,-0.479176236,-0.408738604,-0.032964101,-0.87368883,online_300
7t17n001,2,-0.670404803,-0.009811036,-0.463182837,1.092707902,-1.191000698,-0.646136072,online_300
7t17n001,2,0.331449082,-0.273293418,-0.490269064,0.86919461,-1.01062703,0.828367361,online_300
7t17n001,1,-0.670404803,-0.780303797,1.638360847,0.62409616,-1.181002077,1.04121173,online_300
7t17n001,4,1.026701224,1.043202648,-0.492847807,0.104936824,-0.9048106,0.984180784,online_300
7t17n001,1,-0.670404803,-0.782740847,1.810316439,0.922323849,-1.19340363,-0.38970717,online_300
7t17n001,2,0.708992601,0.039830498,-0.491672163,0.98820171,-1.108890682,0.890000249,online_300
7t17n001,4,1.000043076,1.298600871,-0.490802862,0.274192843,-1.01083274,0.484707664,online_300
7t17n001,2,0.001617626,-0.03793181,-0.490614006,1.093063392,-1.007043871,0.49832609,online_300
7t17n001,3,-0.666061187,-0.476943186,-0.488068488,-0.002034093,-0.96090309,0.166207801,online_300
7t17n001,2,0.609640766,-0.197900691,-0.488268129,0.403300301,-1.132068994,0.348810441,online_300
7t17n001,2,1.399436079,0.197639873,-0.487803628,0.696389424,-1.098096192,0.604820077,online_300
7t17n001,2,1.82106109,0.390699667,-0.000499044,0.79000006,-1.12091829,-0.281300908,online_300
7t17n001,4,-0.037107206,0.921320469,-0.487030474,-0.347614099,-0.800027674,1.620334714,online_300
7t17n001,2,-0.670404803,-0.613290216,-0.400318318,0.060781481,-1.170718996,-0.044431671,online_300
7t17n001,3,-0.670404803,-0.690973189,-0.420710296,-0.007473132,-0.978498048,1.102044668,online_300
7t17n001,1,-0.670404803,-0.782180089,1.92429089,0.9270891,-1.166077206,0.003294729,online_300
7t17n001,3,-0.313692401,-0.402949888,-0.49210103,-0.276636169,-0.906937688,0.064289094,online_300
7t17n001,2,-0.670404803,-0.700098938,-0.044017902,1.066264267,-1.107119028,-0.478340709,online_300
7t17n001,2,-0.670404803,-0.727000334,-0.432119491,0.180783381,-1.14023407,0.779797618,online_300
7t17n001,2,0.732100688,0.469137078,-0.4972393,0.671039392,-1.01960403,0.06636478,online_300
7t17n001,2,-0.04060403,-0.030948003,-0.484134919,1.009773979,-0.909280413,0.813987209,online_300
8d4o6ss8,4,1.136964063,1.973626168,-0.498201043,0.879693408,1.178311009,-0.909096717,online_300
8d4o6ss8,2,-0.606108603,-0.331262914,-0.476094789,1.280014862,1.304780439,0.996680082,online_300
8d4o6ss8,2,1.210041174,-0.070878002,-0.492869136,1.123831078,1.213380808,-2.972641043,online_300
8d4o6ss8,2,-0.14063306,-0.320723636,-0.49301472,1.080764411,1.242046771,0.237063813,online_300
8d4o6ss8,2,0.200401374,0.443947701,-0.002373691,1.060038376,1.284096664,-1.892246829,online_300
8d4o6ss8,2,1.000628067,-0.461439262,-0.491283324,1.148918081,1.223828813,-0.282002847,online_300
8d4o6ss8,1,-0.670404803,-0.781940306,2.700247478,0.040340077,1.200411246,0.30468336,online_300
8d4o6ss8,2,-0.670404803,-0.724842736,-0.363301262,1.100687226,1.302940043,-0.6420021,online_300
8d4o6ss8,2,0.473789037,-0.297028264,-0.490008,1.116238293,1.281178216,1.038843388,online_300
8d4o6ss8,1,-0.670404803,-0.784428787,2.644929103,1.213944236,1.310489041,-0.16720661,online_300
8d4o6ss8,4,0.206092422,1.620702442,-0.003419902,0.07909199,1.19403684,-1.277009307,online_300
8d4o6ss8,2,-0.603088394,-0.327683497,-0.48208041,1.202920023,1.240896901,-0.061324764,online_300
8d4o6ss8,2,-0.670404803,-0.676064736,-0.44466804,1.10223799,1.3021692,0.017028243,online_300
8d4o6ss8,1,-0.670404803,-0.784111321,1.907180472,1.244006003,1.314723366,-0.109907801,online_300
8d4o6ss8,2,1.140820194,0.407694289,-0.491270397,0.470068087,1.144263902,0.84001199,online_300
8d4o6ss8,1,-0.670404803,-0.78331792,2.2927798,0.007079684,1.200020891,-1.393017978,online_300
8d4o6ss8,1,-0.670404803,-0.782240188,2.01993081,1.236629849,1.310627121,0.178367906,online_300
8d4o6ss8,2,0.03824108,0.08773068,-0.490268431,1.188747243,1.296620094,-0.138201004,online_300
8d4o6ss8,4,1.70000363,2.200480481,-0.000107446,1.007017764,1.183048673,-0.07309674,online_300
8d4o6ss8,2,0.207860087,-0.046770818,-0.482061401,1.237469076,1.220893672,-0.109916661,online_300
